id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
3983,500.0,2011-04-15,Rc Church,1951,ACRA,34.67380958,-9.25627099,Kwa Abasi Nyika,0,Rufiji,Lutowo,Iringa,11,4,Njombe,Imalinyi,130,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
39075,0.0,2013-01-18,Fini Water,439,Fini Water,38.02771513,-10.56581443,Namakono,0,Ruvuma / Southern Coast,Namakono,Lindi,8,3,Nachingwea,Kilima Rondo,180,True,GeoData Consultants Ltd,VWC,,False,1983,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
13670,0.0,2013-03-20,Government Of Tanzania,1224,Government,37.9742907,-4.43958888,Kwa Wilfred,0,Pangani,Msasa,Kilimanjaro,3,3,Same,Kirangare,95,True,GeoData Consultants Ltd,Water authority,Kilotweni water supply,True,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
74060,500.0,2011-03-12,Dhv,267,RWE,36.66255605,-8.10602933,Kwamwenyeni,0,Rufiji,Upendo,Morogoro,5,3,Kilombero,Lumemo,300,True,GeoData Consultants Ltd,,,True,1997,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
53130,0.0,2011-08-06,Mzinga A,635,Mzinga A,37.64885495,-6.86327022,Kwa Selmani,0,Wami / Ruvu,Magadu,Morogoro,5,5,Morogoro Urban,Mbuyuni,230,True,GeoData Consultants Ltd,VWC,Kikundi,True,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
16847,0.0,2011-04-07,Water,0,Commu,35.92696015,-5.94830289,Kwa Mzee Omary,0,Wami / Ruvu,Chanzage,Dodoma,1,5,Dodoma Urban,Hombolo,0,True,GeoData Consultants Ltd,VWC,Zepi,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
54487,5000.0,2011-03-15,Danida,1254,DANID,35.80073636,-7.46636483,none,0,Rufiji,Mgolola,Iringa,11,1,Iringa Rural,Kihorogota,1,True,GeoData Consultants Ltd,VWC,Kiholo,True,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
64584,1000.0,2011-03-16,Danida,1894,DWE,35.14286932,-8.5817166,none,0,Rufiji,M,Iringa,11,2,Mufindi,Igowole,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
8704,1000.0,2013-02-22,District Council,1655,District Council,37.65003964,-3.71251699,Kwa Said Rashid,3,Pangani,Chumvu Juu,Kilimanjaro,3,2,Mwanga,Chomvu,40,True,GeoData Consultants Ltd,WUA,Changwale water supply,False,2012,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,other,other
3316,0.0,2011-02-16,Government Of Tanzania,1878,Gover,35.77140892,-8.10026246,none,0,Rufiji,Ruhagati,Iringa,11,7,Kilolo,Ukumbi,500,True,GeoData Consultants Ltd,VWC,Ng'ulu,True,1974,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
63454,0.0,2013-02-21,Government Of Tanzania,-37,DWE,39.48756063,-8.87150578,Bombani,0,Ruvuma / Southern Coast,Mkwanyule,Lindi,80,13,Kilwa,Masoko,113,False,GeoData Consultants Ltd,Water authority,Mtanga water supply,True,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
25639,0.0,2013-02-04,Tasaf,1068,DWE,31.04989597,-5.02073419,Kwa Felise,0,Lake Tanganyika,Kavigili,Kigoma,16,3,Kigoma Rural,Mtego wa Noti,450,False,GeoData Consultants Ltd,VWC,,True,2005,other,other,other,vwc,user-group,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
49651,0.0,2012-10-29,Rwssp,0,DWE,0.0,-2e-08,Nguvu Kazi,0,Lake Victoria,Mwamtani A,Shinyanga,17,1,Bariadi,Sagata,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
45253,0.0,2013-01-31,Government Of Tanzania,0,Government,33.687264299999995,-3.34412819,Bundala,0,Internal,Mwajijabende,Shinyanga,17,2,Maswa,Masela,0,True,GeoData Consultants Ltd,VWC,Mwasayi piped water Scheme,False,0,gravity,gravity,gravity,vwc,user-group,other,other,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
35319,0.0,2011-07-24,Concern World Wide,0,DWE,31.40831780000001,-2.70586375,Shuleni,0,Lake Victoria,Nyamahuna,Kagera,18,4,Biharamulo,Nyarubungo,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
541,0.0,2011-07-28,Private,0,Sengerema Water Department,32.81240026,-2.52105406,Shuleni,0,Lake Victoria,Chamagati,Mwanza,19,5,Sengerema,Nyamatongo,0,True,GeoData Consultants Ltd,VWC,None,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
64781,0.0,2011-03-25,World Bank,188,World,38.12984856,-6.76443862,Shuleni,0,Wami / Ruvu,Njia Nne,Morogoro,5,2,Morogoro Rural,Ngerengere,250,True,GeoData Consultants Ltd,VWC,,True,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump
10810,750.0,2013-02-01,Norad,1324,NORAD,30.10581486,-4.58951249,Kwa Kabunda,0,Lake Tanganyika,Nyansha,Kigoma,16,2,Kasulu,Rungwe Mpya,50,True,GeoData Consultants Ltd,Water authority,Mgandazi,True,1990,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
53928,0.0,2012-10-07,Rural Water Supply And Sanita,0,DWE,31.53013105,-3.34145575,Kikwete,0,Lake Tanganyika,Kwa Mzibila,Shinyanga,17,5,Bukombe,Uyovu,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
47874,0.0,2011-08-07,Hesawa,1235,DWE,33.05521035,-1.82348248,none,0,Lake Victoria,Kati,Mwanza,19,1,Ukerewe,Bwisya,1800,True,GeoData Consultants Ltd,,,True,1999,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
37627,500.0,2011-03-22,Unicef,1493,DWE,34.71421242,-8.87980723,Kwa Lunyiriko Mjujulu,0,Rufiji,Nyanyango,Iringa,11,4,Njombe,Ilembula,120,True,GeoData Consultants Ltd,VWC,Wangingombe gravity Scheme,False,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
60429,0.0,2011-03-11,Anglican Church,734,Angli,35.47365202,-7.46205929,none,0,Rufiji,Msegelele,Iringa,11,1,Iringa Rural,Ilolo Mpya,1,True,GeoData Consultants Ltd,VWC,Ilolo,True,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
72254,0.0,2012-12-15,Government Of Tanzania,1224,Government,33.6560082,-1.86149041,Kwa Mzee Marlwa,0,Lake Victoria,Nyetasho,Mara,20,3,Musoma Rural,Nyambono,250,False,GeoData Consultants Ltd,VWC,,True,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
36141,0.0,2011-08-02,,0,,33.57871781,-9.22970634,Kwa Mzee Mwalufingo,0,Lake Nyasa,Njelenje,Mbeya,12,4,Rungwe,Lufingo,0,True,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
46569,10000.0,2013-03-29,U.S.A,1616,Community,36.80931213,-3.32656099,Kanisani,0,Pangani,Kombo,Arusha,2,7,Meru,Songoro,350,True,GeoData Consultants Ltd,VWC,Sura gravity water supply,True,1996,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
49550,0.0,2013-01-16,Hesawa,1158,DWE,33.60735588,-2.16142475,Kwa Augustino,0,Lake Victoria,Songambele,Mara,20,4,Bunda,Butimba,250,True,GeoData Consultants Ltd,WUG,,False,1996,other,other,other,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other
4882,0.0,2011-07-31,Danida,0,DANIDA,32.65692782,-8.80372657,Mzee Kanjani,0,Lake Rukwa,Mwativwana,Mbeya,12,6,Mbozi,Nambinzo,0,False,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
7649,5000.0,2011-03-04,Adb,1609,DWE,34.51851221,-9.09288278,Kwa Lutango Mwambu,0,Rufiji,Mjimwema,Iringa,11,4,Njombe,Imalinyi,125,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,2009,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
14145,0.0,2011-02-24,,-22,,39.66552715,-7.96260378,Miburani Secondary School,0,Rufiji,Micheni,Pwani,60,63,Mafia,Mibulani,356,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
53177,0.0,2012-11-05,Rwssp,0,RWSSP,33.27583594,-3.72194458,Kwa Hubila Ilamla,0,Internal,Mwamidu,Shinyanga,17,3,Shinyanga Rural,Mwamala,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
27067,300.0,2013-02-26,Germany Republi,1319,CES,37.19767473,-3.22480741,Kwa Labia K Lema,0,Pangani,Kyenje,Kilimanjaro,3,5,Hai,Machame Uroki,35,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
34957,100.0,2013-02-14,Snv,1003,DWE,35.89641606,-10.06935878,Kwa Sangu,0,Lake Nyasa,Misufini,Ruvuma,10,5,Namtumbo,Kitanda,500,True,GeoData Consultants Ltd,WUG,,False,1995,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
53677,0.0,2013-02-23,Government Of Tanzania,1750,District council,37.58219297,-3.21281585,Kwa Juma,0,Pangani,Kwa Sondro,Kilimanjaro,3,1,Rombo,Shimbi,1,True,GeoData Consultants Ltd,Company,Kwa Sondro water supply,True,2006,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
7993,0.0,2012-10-04,Rwssp,0,DWE,33.84640885,-3.60903253,Kwa Unisi,0,Internal,Ibembele,Shinyanga,17,8,Kishapu,Kishapu,0,True,GeoData Consultants Ltd,VWC,mhunze water piped scheme,True,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,river,river/lake,surface,communal standpipe multiple,communal standpipe
46762,1000.0,2013-03-27,World Vision,964,World Vision,37.87567933,-4.29055429,Kwa Grayson,0,Pangani,Maji Ya Chome,Kilimanjaro,3,3,Same,Makanya,50,True,GeoData Consultants Ltd,Water authority,Shengena water supply,True,2000,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
17660,0.0,2011-07-30,Danida,0,Central government,33.98402343,-9.48244916,Kwa Makilini,0,Lake Nyasa,Bugogo,Mbeya,12,3,Kyela,Lusungo,0,True,GeoData Consultants Ltd,VWC,Ngamanga water supplied sch,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
41733,0.0,2013-12-03,Oxfam,1748,DWE,36.69457478,-3.30593329,Kwa Nafta Lebwayo,0,Pangani,Ilkisongo Chini,Arusha,2,2,Arusha Rural,Ilkiding'a,200,True,GeoData Consultants Ltd,VWC,Nabaiye pipe line,True,1998,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
27681,0.0,2013-02-01,Government Of Tanzania,13,DWE,39.2526328,-8.50682403,Tanki La Shule,0,Ruvuma / Southern Coast,Tingi,Lindi,80,13,Kilwa,Tingi,323,False,GeoData Consultants Ltd,,,True,1996,other,other,other,other,other,never pay,never pay,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
71936,0.0,2011-04-02,Government Of Tanzania,0,Gover,36.09209825,-6.7535020999999995,Ikulu,0,Rufiji,Ikulu,Dodoma,1,1,Mpwapwa,Mlunduzi,0,True,GeoData Consultants Ltd,VWC,,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
36519,1000.0,2013-03-13,World Vision,1416,World Vision,37.91521252,-4.15288295,Kwa Nginyangwa,0,Pangani,Kwamchu,Kilimanjaro,3,3,Same,Mshewa,35,True,GeoData Consultants Ltd,Water authority,Tutu,True,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,unknown,other,unknown,communal standpipe,communal standpipe
25696,0.0,2011-03-10,Government Of Tanzania,260,RWE,36.95557742,-7.6978662,Lilambo,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,175,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1971,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
7202,0.0,2011-07-12,Hesawa,0,HESAWA,31.59325476,-1.48967603,Kwa Doctor Mlaki,0,Lake Victoria,Itongo,Kagera,18,2,Bukoba Rural,Ibwera,0,True,GeoData Consultants Ltd,VWC,NCHULOWAIBALE WATER SUPPLY SCHEME,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
41648,3600.0,2013-01-29,Government Of Tanzania,909,DWE,29.81832523,-4.88091032,Kwa Ruben Linus,0,Lake Tanganyika,Lugongoni,Kigoma,16,3,Kigoma Rural,Matendo,165,True,GeoData Consultants Ltd,WUG,Kidahwe water project,True,1979,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
5946,200.0,2011-02-23,Peace Cope,1722,DWE,34.98635681,-9.0881705,Kwa Lameki Nyagawa,0,Rufiji,Madamba,Iringa,11,4,Njombe,Ikuka,40,True,GeoData Consultants Ltd,VWC,Ninga hydram water scheme,False,2001,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
55085,5000.0,2011-03-04,Danida,1587,DWE,34.52128813,-9.09856251,Kwa Jacob Kilamwegula,0,Rufiji,Wiyandage,Iringa,11,4,Njombe,Imalinyi,59,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,1993,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
46832,0.0,2011-03-13,Rc,1974,RC,34.54562525,-9.25795118,Meshaki Msiga,0,Rufiji,Itula,Iringa,11,4,Njombe,Igosi,30,True,GeoData Consultants Ltd,VWC,Ivego,True,2010,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
53676,500.0,2011-02-20,Idc,1702,DWE,35.75377745,-7.90394264,none,0,Rufiji,Nyalawe,Iringa,11,1,Iringa Rural,Magulilwa,511,True,GeoData Consultants Ltd,VWC,,True,2000,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump
3997,50.0,2011-02-18,W.B,84,Canop,39.13037539,-7.53857862,Kipeneku,0,Rufiji,Ujamaa,Pwani,60,53,Rufiji,Bungu,454,True,GeoData Consultants Ltd,VWC,,True,2005,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
28016,100.0,2013-01-31,Government Of Tanzania,1178,Distri,32.05435429,-6.719839599999999,Shuleni,0,Lake Rukwa,Isengo A,Rukwa,15,1,Mpanda,Inyonga,450,True,GeoData Consultants Ltd,VWC,Inyonga water supply,True,2012,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
18967,0.0,2011-07-06,Ndrdp,0,DWE,30.824617200000002,-2.90467474,Ofisi Ya Kijiji,0,Lake Tanganyika,Magamba,Kagera,18,30,Ngara,Murusagamba,0,True,GeoData Consultants Ltd,VWC,Nyamisuli Water project,False,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
39584,500.0,2011-07-04,Unicef,1731,DWE,34.667196999999994,-9.10402975,Kwa Frank Mtigo,0,Rufiji,Salimwani,Iringa,11,4,Njombe,Mdandu,85,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
73997,500.0,2011-03-07,Is,459,Is,37.06072223,-6.86556955,Kwa Sungura,0,Wami / Ruvu,Mwembechai,Morogoro,5,1,Kilosa,Mabwerebwere,180,True,GeoData Consultants Ltd,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
9815,0.0,2011-04-17,Kirde,0,DWE,35.833813899999996,-4.3352416,Madege A,0,Internal,Madege A,Dodoma,1,1,Kondoa,Kikore,0,True,GeoData Consultants Ltd,VWC,Made,False,0,other,other,other,vwc,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,other,other
38482,1000.0,2011-03-03,Balo,0,villagers,39.12403270000001,-4.85368835,Bombani,0,Pangani,Gezani,Tanga,4,8,Mkinga,Mkinga,1,True,GeoData Consultants Ltd,VWC,shallow well,True,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
808,200.0,2011-04-21,Po,440,Po,37.13216729,-6.68544809,Kwa Kungwa,0,Wami / Ruvu,Shuleni,Morogoro,5,1,Kilosa,Chanzuru,90,True,GeoData Consultants Ltd,VWC,,True,1976,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
10041,0.0,2011-04-08,,0,,33.90698103,-9.380647300000001,Ipyaso,0,Lake Nyasa,Ipyaso,Mbeya,12,4,Rungwe,Itete,0,True,GeoData Consultants Ltd,VWC,N,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
59880,500.0,2013-02-21,Unicef,873,DWE,35.89919329999999,-10.47880864,Kwa Hendri Ningi,0,Rufiji,Kihuluko B,Ruvuma,10,5,Namtumbo,Msindo,90,True,GeoData Consultants Ltd,VWC,Mbimbi water gravity scheme,True,1993,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
55348,0.0,2011-07-19,Danida,0,Central government,33.88193077,-9.595188499999999,Kwa Moses Mwakitalu,0,Lake Nyasa,Itunge,Mbeya,12,3,Kyela,Kyela Urban,0,True,GeoData Consultants Ltd,VWC,Sinyanga water supplied sch,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
